title,category,content
RSUDAM: 14 dari 24 tenaga kesehatan terpapar COVID-19 telah sembuh,Humaniora, Bandarlampung Sebanyak orang tenaga kesehatan Rumah Sakit Umum Daerah Abdoel Moeloek RSUDAM dari total orang yang terpapar COVID telah dinyatakan sembuh Dari tenaga kesehatan yang sempat terpapar COVID ada orang yang telah dinyatakan sembuh dari COVID ujar Wakil Direktur Pelayanan dan Penunjang Medik Rumah Sakit Umum Daerah RSUD Abdul Moeloek Mars Dwi Tjahjo saat dihubungi di Bandarlampung Sabtu Ia menjelaskan dari total orang tenaga kesehatan yang sembuh empat orang diantaranya telah dinyatakan sembuh kemarin dan orang lainnya telah menyelesaikan masa isolasi dan dinyatakan sembuh pada hari sebelumnya Sebanyak orang tenaga kesehatan sudah sembuh secara bertahap dan sepuluh tenaga kesehatan lainnya masih dalam tahap isolasi dengan gejala COVID ringan katanya Menurutnya tenaga kesehatan terpapar COVID bukanlah berasal dari lingkungan rumah sakit namun berasal dari kegiatan sosial di rumah masing masing Sumber terpaparnya tenaga medis dan paramedis didapat dari kegiatan sosial di rumah masing masing kalau disini kita sudah siapkan Alat Pelengkap Diri APD lengkap level di semua pelayanan dan untuk semua petugas wajib menggunakannya ujarnya Ia mengatakan setelah adanya tenaga kesehatan yang terpapar COVID maka telah dilakukan sterilisasi untuk pencegahan infeksi di ruang Instalasi Gawat Darurat IGD Kita pindahkan sementara IGD yang sekarang untuk sterilisasi pencegahan infeksi dan kita ada pelayanan IGD COVID di Gedung Mahan Nyunyai lantai ujarnya 
Penahanan Rizieq tergantung hasil pemeriksaan,Metro, Jakarta Kabid Humas Polda Metro Jaya Kombes Pol Yusri Yunus mengatakan penahanan terhadap tersangka dugaan melawan undang undang atau aparat berwenang Rizieq Shihab bergantung pada hasil pemeriksaan yang dilakukan oleh tim penyidik Menunggu hasil pemeriksaan soal penahanan nanti itu kewenangan penyidik dengan melihat alasan secara objktif dan subjektif hasil pemeriksaan yang penting dia menyerahkan diri kata Yusri saat dikonfirmasi Sabtu Yusri mengatakan penyidik kepolisian memiliki waktu x jam untuk menentukan Rizieq Shihab harus menjalani penahanan atau tidak di Mapolda Metro Jaya Penahanan kan kewenangan dari penyidik nanti penyidik melihat alasan objektif dan subjektifnya Kita punya waktu kali jam Nah nanti baru bisa ditentukan apakah ditahan atau tidak ujar Yusri Saat ini Rizieq tengah menjalani pemeriksaan bersama dengan penyidik dari Polda Metro Jaya usai mendapatkan hasil non reaktif dalam pemeriksaan cepat COVID metode tes usap antigen Pimpinan organisasi kemasyarakatan Front Pembela Islam itu menyerahkan diri ke Mapolda Metro Jaya pada pukul WIB didampingi oleh tim kuasa hukumnya Rizieq Shihab mengaku dirinya tidak menyiapkan persiapan khusus untuk menjalani pemeriksaan di Polda Metro Jaya dengan statusnya yang kini tersangka Persiapan apa enggak ada yang perlu dipersiapkan ditanya kita jawab selesai kan ujar Rizieq Kala ditanyai wartawan untuk persiapan penahanan ia enggan menjawab meski kuasa hukumnya yaitu Aziz Yanuar mengatakan Rizieq siap menjalani penahanan Itu nanti belakang yang penting sekarang ini saya ada pemeriksaan terkait kerumunan tutur Rizieq 
"Erick Thohir ungkap alasan konsolidasikan BRI, PNM, dan Pegadaian",Ekonomi, Jakarta Menteri BUMN Erick Thohir mengungkapkan tujuan konsolidasi Bank BRI PT Permodalan Nasional Madani PNM dan Pegadaian adalah untuk mendorong pelaku UMKM naik kelas Kemarin kita juga konsolidasikan Bank BRI PNM dan juga Pegadaian supaya menjadi satu database sehingga dengan sistem satu database ini kita bisa mendorong pengusaha UMKM naik kelas ujar Erick Thohir dalam seminar daring di Jakarta Sabtu Jadi kata Erick Thohir nanti terlihat pelaku UMKM yang unbankable saat ini pinjamannya mencapai Rp juta sampai dengan Rp juta Kemudian nanti kalau pinjaman Rp sampai dengan Rp juta itu dibantu oleh Pegadaian katanya dan kalau pelaku UMKM tersebut sudah bisa melakukan pinjaman Rp juta maka Bank BRI yang masuk Erick Thohir mengatakan memang keberpihakan terhadap pelaku UMKM ini tidak hanya lips service jadi harus dijalankan terutama dalam kondisi COVID Jadi memang suka tidak suka keberpihakan kepada pelaku UMKM harus dari pemerintah swasta atau BUMN kata Erick Thohir Di Kementerian BUMN sendiri terdapat dua program bagi pelaku UMKM pertama kita melibatkan pelaku UMKM untuk pengadaan barang atau capital expenditure capex yang ada di perusahaan perusahaan BUMN Kementerian BUMN telah meluncurkan Pasar Digital PaDi UMKM di mana diawali dengan perusahaan BUMN seperti Telkom untuk delapan jenis pengadaan Kementerian BUMN sendiri akan terus meningkatkan dalam PaDi UMKM ini pada tahun depan untuk seluruh BUMN yang berjumlah Program kedua Kementerian BUMN juga bersinergi dengan Kementerian Koperasi UKM serta Kementerian Pariwisata dan Ekonomi Kreatif untuk Sarinah di mana mencoba mengganti strateginya bahwa Sarinah harus persen produk yang dipasarkannya adalah merek Indonesia Kita sebagai trading house dan perusahaan ritel tetapi kita juga meminta dukungan pembinaan dan pendampingan UMKM dari Kemenkop UKM serta kurator dari Kemenparekraf ujar Erick Thohir Kementerian BUMN sendiri juga sudah membuka akses pasar internasional bagi pelaku UMKM melalui kerjasama dengan perusahaan ritel duty free global ternama Dufry Pewarta Aji CaktiEditor Risbiani Fardaniah 
"Hasil tes cepat non reaktif, Rizieq segera jalani pemeriksaan",Metro, Jakarta Kepala Bidang Hubungan Masyarakat Kabid Humas Polda Metro Jaya Kombes Pol Yusri Yunus mengatakan tersangka melawan undang undang atau aparat berwenang Rizieq Shihab dapat mengikuti pemeriksaan usai dinyatakan non reaktif dari hasil tes cepat COVID dengan metode antigen Sekarang sedang menjalankan pemeriksaan sebagai tersangka kata Yusri saat dikonfirmasi Sabtu Lebih lanjut Yusri mengatakan saat ini Rizieq dianggap telah menyerahkan diri setelah ditetapkan sebagai tersangka atas kasus kerumunan di Petamburan Jakarta Pusat Usai menjalani tes cepat COVID Rizieq pun diarahkan untuk langsung menjalani pemeriksaan bersama dengan penyidik dari Polda Metro Jaya Pimpinan organisasi kemasyarakatan Front Pembela Islam itu tiba di Mapolda Metro Jaya pada pukul WIB didampingi oleh tim kuasa hukumnya Rizieq Shihab mengaku dirinya tidak menyiapkan persiapan khusus untuk menjalani pemeriksaan di Polda Metro Jaya dengan statusnya yang kini sebagai tersangka Persiapan apa enggak ada yang perlu dipersiapkan ditanya kita jawab selesai kan ujar Rizieq Kala ditanyai wartawan untuk persiapan penahanan ia enggan menjawabnya meski sebelumnya kuasa hukum yaitu Aziz Yanuar mengatakan Rizieq siap menjalani penahanan Itu nanti belakang yang penting sekarang ini saya ada pemeriksaan terkait kerumunan tutur Rizieq Seperti diketahui Rizieq Shihab pada Sabtu dini hari mengumumkan dirinya merencanakan untuk datang ke Polda Metro Jaya menjalani pemeriksaan Ia tetapkan sebagai tersangka oleh Polda Metro Jaya karena menyebabkan kerumunan di tengah pandemi COVID dengan jeratan Pasal KUHP dan Pasal KUHP Sementara itu ada lima orang lainnya yang ditetapkan sebagai tersangka dan dijerat Pasal Undang Undang Nomor Tahun tentang Kekarantinaan Kesehatan 
Kasus positif COVID-19 di Sangihe bertambah 14 menjadi 67 orang,Humaniora, Sulut Sangihe Juru bicara penanganan COVID Kabupaten Sangihe Sulawesi Utara Jopy Thungari mengatakan kasus positif COVID kembali bertambah sehingga menjadi kasus Kasus positif COVID bertambah dan dicatat sebagai kasus ke sampai dengan kata Jopy Thungari di Tahuna Sabtu Menurut dia informasi penambahan kasus tersebut diperoleh dari penyampaian Satuan Tugas Percepatan Penanganan COVID Provinsi Sulawesi Utara Kami mendapat informasi dari Satgas Provinsi Sulut bahwa terdapat ketambahan kasus positif COVID yang kami catat sebagai Pasien sampai dengan kata dia kasus tersebut dengan rincian di Kelurahan Dumuhung dua orang yaitu pasien dan Pasien ke dari Kelurahan Manente Pasien dari Kampung Mala Kecamatan Manganitu dan pasien ke dari kampung Menggawa Kecamatan Tamako Di Kelurahan Soataloara Dua ada tiga orang yang dicatat sebagai pasien dan serta Kelurahan Tona I Kecamatan Tahuna Timur ada dua pasien yaitu dan Kampung Taloarane I Kecamatan Manganitu satu orang yaitu pasien ke Kelurahan Apengsembeka kecamatan Tahuna ada satu kasus yaitu pasien ke Kelurahan Mahena juga satu kasus yaitu pasien ke dan di Kampung Bowongkulu Kecamatan Tabukan Utara satu kasus yaitu pasien ke Dari kasus baru tersebut orang menjalani isolasi mandiri di rumah dan satu orang diisolasi di rumah sakit Liun Kendage Tahuna kasus baru ini merupakan penelusuran dari kontak erat dengan kasus sebelumnya oleh tenaga medis Sembilan orang diambil swab pada tanggal Desember dan lima orang di swab pada tanggal Desember dengan hasil orang dinyatakan positif orang adalah laki laki dan hanya dua orang perempuan kata dia Satuan tugas dari dinas Kesehatan Sangihe saat ini sedang melakukan penelusuran terhadap mereka yang pernah melakukan kontak erat dengan seluruh pasien dan akan dilakukan pengambilan swab Thungari juga mengimbau kepada semua warga masyarakat agar semakin ketat mematuhi protokol kesehatan Kami imbau masyarakat di Kabupaten Sangihe agar semakin ketat dalam mematuhi protokol kesehatan ketika berada di luar rumah agar terhindar dari penularan COVID kata dia Pewarta Jerusalem MendaloraEditor Zita Meirina 
Pengembangan teknologi informatika guna optimalkan ekonomi maritim,Ekonomi, Jakarta Pemerintah berupaya mempercepat pengembangan teknologi komunikasi maupun informatika dari sektor hulu sampai hilir akan untuk mengoptimalkan ekonomi sektor kelautan Menteri Komunikasi dan Informatika Menkominfo Johnny G Platte mengatakan akselarasi pertumbuhan ekonomi kebaharian akan dilakukan melalui penyediaan jaringan Internet di seluruh wilayah desa dan kelurahan di Indonesia paling lambat akhir tahun Pembangunan ini kita percepat satu dekade ujarnya melalui keterangan tertulis di Jakarta Sabtu Menurut dia sebelumnya roadmap pembangunan untuk penyediaaan sinyal G ditargetkan selesai pada Namun situasi pandemi COVID mendorong Presiden Joko Widodo untuk menargetkan percepatan pembangunan jaringan Internet di seluruh kawasan dengan skema pembiayaan gabungan antara pemerintah dan kalangan swasta dalam hal ini operator seluler Kehadiran kita di wilayah perbatasan termasuk di wilayah perairan Zona Ekonomi Eksklusif itu secara nyata terlihat melalui ketersediaan layanan telekomunikasi Indonesia di sana katanya Sebelumnya Menko Kemaritiman dan Investasi Luhut Panjaitan menyatakan mengatakan bahwa sumber daya laut Indonesia belum digarap maksimal Sebagai negara kepulauan terbesar di dunia dengan km garis pantai terpanjang kedua di dunia kekayaan sumber daya maritim kita belum tergarap optimal ujarnya pada seminar nasional bertema Penguatan Budaya Bahari Demi Peningkatan Ekonomi Era Digital Kamis lalu Untuk itu Menko menyatakan beberapa kebijakan yang akan ditempuh pemerintah ke depan mencakup pengembangan dan pemanfaatan potensi sumber daya maritim secara terintegrasi penguatan budaya bahari khususnya untuk generasi millennial yang merupakan implementasi Deklarasi Djuanda Kemudian pemanfaatan teknologi digital untuk peningkatan ekonomi maritim dan pengarusutamaan ekonomi maritim sebagai penggerak ekonomi nasional Sementara Direktur Jenderal Perhubungan Laut Kementerian Perhubungan R Agus H Purnomo menjelaskan bahwa pelabuhan sebagai pendukung logistik nasional sudah terhubung dari Barat Sabang sampai ke Timur Merauke dan dari Utara Tarakan sampai Selatan Benoa dengan jumlah mencapai pelabuhan Selain itu Di wilayah T Tertinggal Terdepan Terluar sudah disiapkan trayek kapal perintis dan trayek tol laut yang dapat mengangkut baik penumpang maupun barang agar semua wilayah dapat terhubung Direktur Informasi dan Komunikasi Perekonomian dan Maritim Kementerian Komunikasi dan Informatika Septriana Tangkary menambahkan Indonesia memiliki potensi dan kekayaan laut yang sangat melimpah meliputi perikanan pariwisata bahari energi terbarukan mineral di dasar laut minyak dan gas bumi pelayaran industri maritim dan jasa kelautan yang diperkirakan mencapai miliar dolar AS per tahun Oleh karena itu membangun perekonomian Indonesia yang berbasiskan pada potensi kelautan penting untuk diwujudkan katanya Pewarta SubagyoEditor Budi Suyanto 
"Dubes RI pamit pada Ketua Parlemen Vietnam, dijanjikan bantuan masker",Dunia, Jakarta Duta Besar RI untuk Vietnam Ibnu Hadi melakukan kunjungan perpisahan kepada Ketua Majelis Nasional Vietnam Nguyen Thi Kim Ngan di gedung parlemen di Hanoi Jumat serta dijanjikan bantuan masker untuk upaya melawan pandemi COVID Madam Ngan menyampaikan bahwa Majelis Nasional berkeinginan untuk memberikan tambahan bantuan masker untuk Indonesia Rencananya sekitar masker dan akan diserahkan kepada kami pada Desember tulis Kedutaan Besar RI KBRI di Hanoi dalam keterangan yang diterima di Jakarta Sabtu Dalam pertemuan tersebut Ibnu Hadi menyampaikan terima kasih atas dukungan dari Parlemen Vietnam berupa sumbangan masker tambahan untuk Indonesia setelah pada Mei Majelis Nasional Vietnam juga memberikan masker yang diserahkan kepada parlemen Indonesia Pada kunjungan menjelang akhir masa jabatannya di Vietnam Dubes RI menyatakan pujian terhadap peran Majelis Nasional Vietnam dalam membangun negara itu dengan undang undang dan resolusi yang dihasilkan selama hingga Sementara Ngan memberikan apresiasi terhadap Ibnu Hadi yang menurutnya telah berkontribusi aktif dalam memfasilitasi kunjungan tingkat tinggi para pemimpin kedua negara serta mendorong kemitraan dan upaya diplomasi khususnya dalam peringatan tahun relasi diplomatik Indonesia Vietnam Koordinasi antarparlemen kata Ngan dikutip dari keterangan KBRI Hanoi juga berjalan dengan erat yang salah satunya tercermin dari dukungan parlemen Indonesia dalam keketuaan Majelis Nasional Vietnam di ASEAN Inter Parliamentary Assembly AIPA Selain itu untuk meningkatkan kerja sama di bidang penanganan pandemi Madam Ngan juga menyampaikan usulan pertemuan virtual antara Kementerian Kesehatan Vietnam dan Indonesia guna berdiskusi dan berbagi informasi mengenai upaya penanganan pandemi COVID di kedua negara kata KBRI Yang bisa kita pelajari dari Vietnam Pewarta SuwantiEditor Tia Mutiasari 
Erick: Kementerian BUMN ditargetkan vaksin mandiri untuk 75 juta orang,Ekonomi, Jakarta Menteri BUMN sekaligus Ketua Pelaksana Komite Penanganan Covid dan Pemulihan Ekonomi KPCPEN Erick Thohir mengungkapkan Kementerian BUMN ditargetkan untuk program vaksin mandiri sebanyak juta orang Untuk kami dari Kementerian BUMN ditargetkan untuk vaksin mandiri sebanyak juta orang Sedangkan untuk vaksin bantuan pemerintah saya yakin juga angkanya akan sama atau lebih besar namun tentu biar proses tersebut dibicarakan di pihak pemerintah ujar Erick Thohir dalam seminar daring di Jakarta Sabtu Menurut Erick pada tahap tahap berikutnya Indonesia akan menunggu lagi vaksin sebanyak juta dosis pada Januari lalu yang juta lainnya sebagai bahan baku untuk diproduksi di Bio Farma untuk Januari Mudah mudahan nanti pada Januari ada yang namanya vaksin bantuan pemerintah dan vaksin mandiri yang nanti jumlahnya dari Kementerian Kesehatan akan menetapkan berapa komposisi jumlahnya Kalau tugas Kementerian BUMN sudah jelas yakni vaksin mandiri untuk juta orang kata Menteri BUMN tersebut Dari kapasitas vaksinasi kerjasama BUMN dan swasta mengingat rumah sakit swasta jumlahnya jauh lebih banyak dibandingkan rumah sakit BUMN ditambah juga klinik klinik dengan bergotong royong dperkirakan sekitar juta lebih untuk vaksinasi per bulan Sementara kapasitas cold chain sekitar juta Jadi InsyaAllah kalau targetnya juta orang untuk vaksinasi mandiri kira kira bulan ke atau bulan ke tahun jika vaksinasi dimulai pada Januari sudah bisa terlaksana tercapai ujar Erick Tapi tentu yang harus dijaga adalah jangan sampai terjadi hal hal seperti salah suntik salah kirim dan sebagainya karena itu program satu data sejak awal dilibatkan Data BPJS Kesehatan BPJS Ketenagakerjaan Dukcapil Kemenkes dan sebagainya menjadi satu data Hal ini penting supaya tidak menimbulkan zona abu abu atau pasar gelap yang mempermainkan harga vaksin Covid Karena itu pemerintah menekankan pada tahap awal vaksin ini harus terkonsolidasi Pewarta Aji CaktiEditor Budi Suyanto 
PDIP ucap 'matur suksma' bagi masyarakat karena menang pilkada di Bali,Politik, Kekalahan di Kabupaten Jembrana tak mengurangi bahwa Bali tetap merah Jakarta PDI Perjuangan mengucapkan matur suksma bagi masyarakat Provinsi Bali sebab lima dari enam pilkada daerah itu dimenangkan oleh kader murni partai Sekjen DPP PDI Perjuangan Hasto Kristiyanto dalam keterangan pers di Jakarta Sabtu mengatakan bahwa Pilkada Serentak yang digelar di enam wilayah di Provinsi Bali makin mengukuhkan bahwa Pulau Dewata adalah basis PDI Perjuangan Hal itu kata Hasto menjadi bukti bagaimana Bali secara kultural dan historis manjadi basis utama partai Menurut dia yang paling menarik adalah keberhasilan kader PDI Perjuangan merebut kemenangan di Pilkada Karangasem Dalam perspektif spiritual kemenangan di Karangasem sangat penting kemenangan di Karangasem makin mendorong pentingnya membumikan falsafah Trihita Karana Terlebih dengan kemenangan di Tabanan Gianyar Denpasar Badung dan Bangli matur suksma kata Hasto Bung Karno dan Megawati Soekarnoputri kata Hasto memang memiliki daya hidup dengan masyarakat Bali Ibu dari Bung Karno atau nenek dari Megawati ialah Ida Ayu Nyoman Rai yang merupakan bangsawan dari Buleleng Namun tidak berhenti pada aspek historis Dari aspek filosofis misalnya kami banyak diajarkan tentang Tat Twam Asi aku adalah engkau engkau adalah aku katanya Saat ini Bali merupakan daerah destinasi dengan panorama indah dan penuh nuansa berkebudayaan namun paling terdampak akibat pandemi COVID Oleh karena itu partai memerintahkan kepada calon kepala daerah yang menang agar segera bergotong royong menemukan solusi bersama Gunakan pendekatan berdasarkan kearifan dan kebudayaan lokal katanya Hasto berpendapat bahwa harus ada kolaborasi dengan pemerintah provinsi dan pemerintah pusat untuk menyelesaikan persoalan dampak pandemi tersebut Kita harus bergotong royong membantu rakyat agar bersama sama keluar dari pandemi COVID ini katanya lagi Ketua DPD PDI Perjuangan Provinsi Bali I Wayan Koster menjelaskan bahwa lima pasang calon yang diusung partai menjadi pemenang itu adalah I Komang Gede Sanjaya I Made Edi Wirawan Tabanan I Gede Dana I Wayan Artha Dipa Karangasem Sang Nyoman Sedana Artha I Wayan Diar Bangli I Gusti Ngurah Jayanegara I Kadek Agus Arya Wibawa Denpasar dan I Nyoman Giri Prasta I Ketut Suiasa Badung Kerja kader serta simpatisan partai kata Koster sangat militan dan masyarakat juga punya harapan besar kepada calon dari PDIP Soal Karangasem PDIP mengakui bahwa kemenangannya istimewa sebab yang dilawan adalah pasangan petahana I Gede Dana I Wayan Artha Dipa Selain itu juga dikeroyok oleh persen partai politik yang mendukung lawan Selain itu secara finansial pasangan dari PDI Perjuangan menghadapi lawan yang kemampuannya sangat besar Akan tetapi kekuatan kebersatuan dengan rakyat yang kami usung membuat kami yang justru jadi pemenang di Karangasem ucap Koster Koster menyebutkan yang kalah cuma di Jembrana pasangan calon yang diusung partainya hanya kurang beruntung saja pada saat saat akhir menjelang pencoblosan Hal ini lanjut dia akan menjadi bahan evaluasi DPD PDI Perjuangan Bali Kendati demikian tak mengurangi bahwa Bali tetap merah Bali tetap merah kami dominan dahulu Karangasem dan Klungkung yang tak dipimpin PDI Perjuangan Akan tetapi sekarang keduanya dapat Apalagi semua kepala daerahnya adalah kader murni PDI Perjuangan ujar Koster Koster mengatakan bahwa pihaknya bisa memastikan para calon kepala daerah pemenang itu adalah kader partai baik itu yang di Bangli Denpasar Badung Tabanan maupun Karangasem Saya harap semuanya harus siap bekerja keras bersinergi dengan pemerintah provinsi dan pemerintah pusat melaksanakan kebijakan yang dikeluarkan Bupati dan wali kota se Bali harus menjalankan kebijakan disiplin dan tertib kata Koster menekankan Pewarta Boyke Ledy WatraEditor D Dj Kliwantoro 
"7,5 juta warga Hong Kong divaksin massal Januari",Dunia, Beijing Sekitar juta warga Hong Kong bakal disuntik vaksin COVID secara massal pada Januari Hong Kong akan menerima kiriman vaksin tahap pertama pada awal Januari kata Kepala Eksekutif Wilayah Administrasi Khusus Hong Kong HKSAR Carrie Lam kepada pers Jumat Menurut perempuan kepala pemerintah kota tersebut vaksin itu akan diberikan secara cuma cuma kepada seluruh warganya Penduduk Hong Kong tercatat sekitar juta jiwa namun HKSAR membeli vaksin sebanyak dua kali lipat dari jumlah penduduk sehingga nantinya berjumlah juta dosis Lam mengaku telah mencapai kesepakatan pembelian dengan dua produsen vaksin tetapi dia tidak menyebutkan nama kedua perusahaan tersebut Sebanyak juta dosis vaksin akan tiba pada awal Januari sedangkan sisanya diperkirakan pada kuartal pertama tahun depan HSAR akan melakukan persiapan secara maksimal termasuk mendata vaksin dan menentukan skala prioritas penggunaannya untuk para pekerja bidang kesehatan para orang tua usia lanjut dan orang orang yang menderita penyakit kronis demikian dinyatakan Lam Dalam dua pekan terakhir telah terjadi eksodus besar besaran warga Hong Kong ke China daratan melalui Shenzhen Provinsi Guangdong sejak sekolahan ditutup seiring dengan makin banyaknya kasus COVID Hingga Kamis jumlah kasus positif COVID di Hong Kong mencapai angka Pemerintah siapkan juta vaksin gratis untuk PBI BPJS tanpa komorbid Pewarta M Irfan IlmieEditor Tia Mutiasari 
Perayaan tahun baru di hotel Bali-Lombok akan digelar secara bersahaja,Lifestyle, Jakarta Perayaan tahun baru biasanya menjadi acara istimewa hotel hotel yang ingin memanjakan para tamu dalam menyambut pergantian tahun agar terasa lebih berkesan Orang akan berkumpul merayakan detik detik pergantian tahun beramai ramai dengan terompet dan kembang api yang menghiasi langit Namun kali ini akomodasi di pulau Bali dan Lombok akan memilih perayaan yang lebih bersahaja di tengah kondisi pandemi COVID apalagi pembatasan kapasitas masih diterapkan untuk menekan risiko penyebaran virus corona Sekarang temanya Miracle kalau dulu kita buat party sekarang gala dinner saja sesuai tema kami berharap ada keajaiban pada kata General Manager Holiday Resort Lombok I Ketut M Jaya Kusuma kepada awal pekan ini Dia menjamin tidak akan membuat acara yang mengundang kerumunan karena jumlah tamu maksimal akan dibatasi hingga setengahnya Sebagai ganti pesta meriah perayaan tahun baru akan dilakukan dengan makan malam dengan hidangan yang lezat Kembang api yang identik dengan perayaan tahun baru belum tentu akan jadi bagian dari acara karena pihaknya harus mendapatkan izin dari yang berwenang Nanti akan diajukan kalau memungkinkan iya tapi tidak akan sampai membuat orang berkerumun dia memastikan Wisatawan domestik baik mereka yang menetap di Lombok atau dari pulau lain adalah sumber pemasukan yang diandalkan olehnya tahun ini Jaya berharap tahun depan kondisi akan lebih baik sehingga masyarakat berani untuk berlibur Dia juga ingin program promosi yang digalakkan Kementerian Pariwisata dan Ekonomi Kreatif bisa berjalan agar semakin banyak tamu berdatangan kelak Sehingga bisa menghidupkan hotel bisa menutupi biaya operasional ujar dia ditemui di area restoran yang sepi Akomodasi di Gianyar Bali juga menerapkan hal serupa General Manager Sanctoo Suites Villas Subali Adi Putra menuturkan perayaan menyambut akan jauh dari gegap gempita Tidak akan seperti tahun lalu yang besar kata Adi kepada pekan lalu Menjelang yang bisa menikmati perayaan di sana khusus tamu yang menginap sehingga mereka tidak akan berjejalan dengan orang orang lain Acara hiburan serta makan malam istimewa sudah mereka siapkan dengan memastikan jumlah orang yang datang sesuai dengan kapasitas aman Kami ingin meyakinkan tamu yang menginap untuk menikmati malam pergantian tahun baru dengan aman ujar dia Kali ini kesehatan dan keamanan menjadi prioritas utama sehingga mereka memastikan tidak akan ada kerumunan yang terjadi akibat terlalu banyak orang Kami tidak ingin menang sendiri banyak tamu dan revenue tapi buat tamu tidak nyaman lanjut dia Seluruh protokol kesehatan yang sudah diterapkan selama pandemi akan tetap diperhatikan saat perayaan tahun baru termasuk memakai masker rutin mencuci tangan dan menjaga jarak dengan orang lain Di hotel Melia Bali yang terletak di Nusa Dua perayaan tahun baru dibarengi dengan penerapan protokol kesehatan yang ketat Acara acara dilakukan di berbagai tempat agar tamu bisa tersebar baik itu di dalam ruangan maupun di luar ruangan Resident Manager Melia Bali Edouard Gavalda menuturkan para tamu bisa memilih tempat sesuai preferensi mereka tapi semuanya harus tetap menaati protokol kesehatan Tamu diwajibkan memakai masker diperiksa suhu tubuh setiap akan memasuki ruangan juga rutin diminta membersihkan tangan Tidak mudah meminta tamu melakukan itu tapi kami sudah melakukan banyak pelatihan dan masih harus belajar lagi dalam beberapa bulan atau beberapa tahun ke depan kata Edouard Bulan ini pemerintah menetapkan untuk mengurangi libur cuti bersama pada akhir tahun yang tadinya enam hari hanya menjadi tiga hari Pada hari libur nasional reguler yang sudah terjadwal pada kalender tanggal dan Desember yaitu Kamis dan Jumat tercatat sebagai hari libur nasional ditambah pada dan Desember merupakan hari libur akhir pekan Sabtu dan Minggu Berdasarkan keputusan bersama antara Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Menteri Agama dan Menteri Ketenagakerjaan yang diputuskan pada April lalu seharusnya pada Desember yaitu Senin hingga Kamis merupakan libur cuti bersama pengganti cuti bersama Lebaran Namun berdasarkan keputusan yang baru libur pengganti cuti bersama Lebaran hanya pada Desember dilanjutkan dengan hari libur nasional Januari yaitu Kamis dan Jumat Menurut Edouard pengurangan hari cuti bersama tidak berpengaruh secara signifikan terhadap jumlah pemesanan kamar Dampaknya tidak terlalu besar katanya menambahkan saat ini banyak tamu dari pulau Bali yang sudah berkali kali menginap di sana pada akhir pekan juga tamu dari luar kota semakin bertambah seiring pertumbuhan jumlah penumpang yang keluar masuk Pulau Bali melalui bandara I Gusti Ngurah Rai Dalam upaya memulihkan perputaran roda ekonomi nasional di sektor pariwisata Kementrian Pariwisata Ekonomi Kreatif Kemenparekraf menjalankan kampanye DiIndonesiaAja untuk meningkatkan kembali kepercayaan turis terhadap pariwisata dan mengajak para pemangku kepentingan industri pariwisata nasional untuk meningkatkan kebijakan dan kedisiplinan safe travel yang menekankan kesehatan dan keamanan wisatawan menjadi prioritas utama Protokol kebersihan kesehatan keselamatan dan lingkungan Clean Healthy Safety Environment CHSE di hotel area fasilitas umum transportasi serta destinasi wisata harus betul betul berjalan 
"Erick Thohir: Jangan terjebak ini vaksin China, vaksin Amerika",Ekonomi, Jadi jangan terjebak ini vaksin China vaksin Amerika dan sebagainya Semua vaksin yang sudah masuk ke dalam data WHO dan juga sudah melalui uji klinis semua vaksin sudah dinilai baikJakarta Menteri BUMN sekaligus Ketua Pelaksana Komite Penanganan COVID dan Pemulihan Ekonomi KPCPEN Erick Thohir mengungkapkan semua vaksin yang telah masuk data WHO telah melewati uji klinis dan datang ke Indonesia dengan penilaian baik Jadi jangan terjebak ini vaksin China vaksin Amerika dan sebagainya Semua vaksin yang sudah masuk ke dalam data WHO dan juga sudah melalui uji klinis semua vaksin sudah dinilai baik Jadi jangan terjebak dalam arti apa apa ujar Erick Thohir dalam seminar daring di Jakarta Sabtu Menurut Erick sesuai dengan Perpres Tahun jelas domain tertinggi vaksinasi ada di Kementerian Kesehatan Kemenkes Karena itu Kemenkes sudah memutuskan jenis jenis vaksin yang bisa diadakan untuk tahap awal Sesuai dengan keputusan surat dari Menteri Kesehatan Indonesia menggunakan vaksin dari Amerika China Arab dan sebagainya yang terpenting adalah vaksinasi ini diyakini bisa menekan penularan dan jumlah kematian di Indonesia Ini yang paling penting Kita ingin kembali perekonomian nasional bergairah pada tahun dan kita yakini dengan data data dari lembaga internasional seperti ADB bahwa Indonesia diproyeksikan tumbuh persen kata Erick Tohir yang juga Menteri BUMN itu Momentum ini yang harus ditunggangi karena itu vaksin yang juta dosis sudah datang dan tinggal menunggu BPOM katanya Vaksin Sinovac sendiri sudah uji klinis III di Bandung dan BPOM serta MUI terlibat Tinggal untuk disuntikkan kata dia di Indonesia perlu penggunaan izin darurat atau emergency use authority di mana salah satunya melihat hasil uji klinis yang ada di Brazil dan negara negara lain yang berhasil di tambah hasil uji klinis III di Bandung Memang pihak yang diprioritaskan untuk menjalani vaksinasi tahap awal adalah para tenaga kesehatan personel TNI Polri dan pegawai pemerintahan Kembali program vaksinasi ini tidak ada pemaksaan tetapi pemerintah menargetkan persen rakyat Indonesia tervaksinasi karena harus menjadi herd immunity dan saling menjaga ujar Erick Thohir 
